% Model:              reactor_model_6-2_with_err.mph
% Version:            COMSOL 5.4.0.346
% Date:               May 27 2019, 15:38
% Dimension:          1
% Nodes:              937
% Expressions:        1
% Description:        Line graph
% r                       Height
0                         0.7124741829597927
2.5897505824065792E-5     0.712476197990199
5.1795011648131584E-5     0.7124782129911214
7.758778050473445E-5      0.7124834454107299
1.0338054936133732E-4     0.7124886775908662
1.2906900483692496E-4     0.7124985744912166
1.547574603125126E-4      0.7125084703327792
1.803420242804158E-4      0.7125172600191422
2.0592658824831897E-4     0.712526048826404
2.3140768087570195E-4     0.7125311850861019
2.568887735030849E-4      0.7125363209035346
2.8226681325782814E-4     0.7125348265050764
3.076448530125713E-4      0.712533332202027
3.3292025667014955E-4     0.7125235270635122
3.5819566032772773E-4     0.7125137223620157
3.8336884297806586E-4     0.7124965299302394
4.0854202562840393E-4     0.7124793382311504
4.336134006826716E-4      0.7124581082946623
4.586847757369393E-4      0.7124368797276256
4.836547549343571E-4      0.7124158444480713
5.086247341317748E-4      0.7123948113756341
5.335090050742903E-4      0.7123773448633725
5.583932760168057E-4      0.7123598810073147
5.833290190446479E-4      0.7123469998834108
6.0826476207249E-4        0.7123341212047558
6.332847278248344E-4      0.7123240829329364
6.583046935771787E-4      0.7123140466761396
6.834091665238811E-4      0.7123028860528187
7.085136394705835E-4      0.7122917274141668
7.33702905042332E-4       0.7122748742169824
7.588921706140804E-4      0.7122580232251798
7.841665152056226E-4      0.7122323716053037
8.094408597971648E-4      0.7122067220868592
8.348005707705762E-4      0.7121724023506557
8.601602817439876E-4      0.7121380845710535
8.856056474319331E-4      0.7120987792122614
9.110510131198785E-4      0.7120594767805656
9.365823228288939E-4      0.7120206682176079
9.621136325379091E-4      0.711981864836289
9.87731176551686E-4       0.7119481610200121
0.001013348720565463      0.7119144644242256
0.0010390527901481602     0.7118873828160809
0.0010647568597308573     0.7118603089290246
0.0010905405793513374     0.7118374345713815
0.0011163242989718173     0.7118145674293679
0.0011420331457959849     0.7117906178052187
0.0011677419926201524     0.7117666751287103
0.0011933138011875738     0.7117359029606131
0.0012188856097549955     0.7117051377217377
0.0012443211105334358     0.7116642675442407
0.0012697566113118758     0.7116234037405397
0.0012950565308754115     0.711573542000253
0.0013203564504389474     0.711523686237151
0.0013455215114887384     0.711469675624471
0.0013706865725385295     0.7114156724214138
0.0013957174939234517     0.7113636619449473
0.001420748415308374      0.7113116620847754
0.0014456459120455543     0.7112661795917361
0.0014705434087827346     0.7112207105046857
0.0014953081920779817     0.711182787628262
0.0015200729753732287     0.7111448789013742
0.0015447057526413387     0.7111117144731505
0.0015693385299094488     0.7110785635697837
0.0015938400047944242     0.7110446595118858
0.0016183414796793996     0.7110107685112592
0.0016427123520745455     0.7109704144173183
0.0016670832244696915     0.7109300731858561
0.001691336192865163      0.7108799992545656
0.0017155891612606344     0.7108299374950442
0.0017398505688061717     0.7107705876241208
0.001764111976351709      0.7107112494165668
0.0017884154977162335     0.7106467655503637
0.001812719019080758      0.7105822946787977
0.00183706472736693       0.710518490349161
0.0018614104356531021     0.7104547025698925
0.0018857984040905017     0.7103965091625275
0.0019101863725279015     0.7103383361809065
0.0019346166744732053     0.7102876662914946
0.0019590469764185093     0.7102370187310083
0.0019835196853557275     0.7101920691578864
0.0020079923942929456     0.7101471418426515
0.002032507583833664      0.7101028412215419
0.0020570227733743823     0.7100585623882879
0.0020815805172579383     0.710008719176747
0.0021061382611414947     0.7099588976362268
0.0021307386332352542     0.7098991565257069
0.0021553390053290137     0.7098394366316336
0.0021799820796285403     0.7097695248962027
0.002204625153928067      0.7096996338140638
0.0022293110045573687     0.7096234338350874
0.0022539968551866705     0.7095472557283803
0.002278725556398449      0.7094708235131447
0.0023034542576102278     0.7093944170741201
0.0023282012933866785     0.7093232854011393
0.002352948329163129      0.7092521841409264
0.0023776254401825557     0.7091891129083047
0.002402302551201982      0.7091260745490642
0.0024269020414872788     0.7090695612581532
0.0024515015317725757     0.7090130808050533
0.0024760236454762505     0.7089581398592857
0.002500545759179925      0.7089032308901325
0.002524990739686507      0.7088436732912109
0.0025494357201930884     0.70878414709738
0.002573803810121547      0.7087155279794354
0.0025981719000500057     0.7086469395402388
0.0026224633412561763     0.7085687598189097
0.002646754782462347      0.7084906100383515
0.002670969816041308      0.7084063478784814
0.0026951848496202693     0.7083221165574191
0.0027193237159087447     0.7082373421709507
0.0027434625821972205     0.708152602036761
0.0027675255207759786     0.708072493302998
0.0027915884593547368     0.7079924231905057
0.0028155757090509376     0.7079197110237525
0.002839562958747139      0.7078470402551057
0.0028634747576367393     0.707781001486489
0.0028873865565263402     0.7077150044617305
0.002911223141936429      0.7076516456484254
0.002935059727346518      0.707588327684751
0.0029588221794498164     0.7075220927988317
0.002982584631553115      0.7074558979401476
0.003006356077163726      0.7073819226857724
0.003030127522774337      0.7073079869715309
0.0030539629933560124     0.7072245170675016
0.0030777984639376883     0.7071410863883736
0.0031016981319324744     0.7070502272230371
0.003125597799927261      0.7069594081139106
0.0031495618382416683     0.7068659598717136
0.003173525876556075      0.7067725549221073
0.003197554458562295      0.7066817599619337
0.0032215830405685148     0.7065910131392282
0.0032456763401057117     0.7065064124512443
0.0032697696396429086     0.7064218639410288
0.0032939278310184427     0.7063438503048577
0.0033180860223939765     0.7062658904310152
0.00334230928038468       0.7061914443418791
0.003366532538375383      0.7061170517707744
0.003390821038228838      0.7060408505804703
0.0034151095380822935     0.7059647023561391
0.003439463455518069      0.705881501155907
0.0034638173729538446     0.7057983525356254
0.0034882368841648004     0.7057056761907106
